Customer ID,Age Group,Age,Gender,Item Purchased,Category,Purchase Amount(PKR),Location,Size,Color,Season,Review Rating,Subscription Status,Shipping Type,Discount Applied,Promo Code Used,Previous Purchases,Payment Method,Frequency of Purchases
3074,Middl- Aged,58,Female,Shirt,Clothing,4410,Islamabad,L,White,Winter,3.6,No,Free Shipping,No,No,7,Debit Card,Bi-Weekly
3075,Adult,26,Female,Boots,Footwear,3850,Muzafarabad,L,Maroon,Winter,4.2,No,Next Day Air,No,No,34,Debit Card,Fortnightly
3076,Middl- Aged,54,Female,Shorts,Clothing,6300,Karachi,XL,Beige,Winter,3.6,No,Standard,No,No,21,PayPal,Every 3 Months
3077,Senior,66,Female,Handbag,Accessories,3220,Peshawar,M,Blue,Summer,3.6,No,Express,No,No,13,Venmo,Bi-Weekly
3078,Senior,60,Female,Sweater,Clothing,6160,Karachi,S,Red,Spring,3,No,Store Pickup,No,No,33,Debit Card,Bi-Weekly
3079,Adult,32,Female,Belt,Accessories,6650,Islamabad,M,Blue,Spring,2.5,No,2-Day Shipping,No,No,24,Bank Transfer,Bi-Weekly
3080,Middl- Aged,48,Female,Belt,Accessories,2170,Islamabad,M,Maroon,Fall,4,No,Store Pickup,No,No,4,Bank Transfer,Annually
3081,Senior,69,Female,Hoodie,Clothing,2940,Lahore,L,Yellow,Spring,4.1,No,Next Day Air,No,No,5,Cash,Bi-Weekly
3082,Senior,64,Female,Sneakers,Footwear,3080,Lahore,L,Pink,Winter,4.9,No,Next Day Air,No,No,11,Credit Card,Weekly
3083,Middl- Aged,56,Female,T-shirt,Clothing,6930,Karachi,M,Maroon,Spring,4,No,Next Day Air,No,No,20,Bank Transfer,Annually
3084,Young Adult,22,Female,Pants,Clothing,1400,Karachi,S,Purple,Summer,3.5,No,Store Pickup,No,No,28,PayPal,Quarterly
3085,Middl- Aged,46,Female,Scarf,Accessories,2590,Lahore,S,Indigo,Spring,3.2,No,Store Pickup,No,No,43,PayPal,Monthly
3086,Young Adult,24,Female,Sweater,Clothing,3500,Quetta,L,Gray,Winter,2.8,No,Store Pickup,No,No,10,Venmo,Every 3 Months
3087,Middl- Aged,47,Female,Handbag,Accessories,5110,Karachi,M,Lavender,Summer,3.5,No,Next Day Air,No,No,26,Venmo,Every 3 Months
3088,Senior,62,Female,Shirt,Clothing,5880,Peshawar,M,Charcoal,Spring,3.1,No,Free Shipping,No,No,29,Bank Transfer,Monthly
3089,Adult,34,Female,Dress,Clothing,4480,Hyderabad,M,Teal,Spring,3.3,No,Store Pickup,No,No,35,Bank Transfer,Quarterly
3090,Middl- Aged,50,Female,Sandals,Footwear,1470,Peshawar,L,Blue,Fall,4.6,No,Free Shipping,No,No,23,Cash,Bi-Weekly
3091,Adult,29,Female,Shirt,Clothing,2520,Murree,M,Peach,Summer,4.9,No,Store Pickup,No,No,15,Bank Transfer,Quarterly
3092,Senior,68,Female,Dress,Clothing,5670,Quetta,L,Orange,Winter,3.4,No,2-Day Shipping,No,No,46,Credit Card,Annually
3093,Middl- Aged,52,Female,Sunglasses,Accessories,3780,Karachi,L,Silver,Fall,3.5,No,Next Day Air,No,No,14,Bank Transfer,Bi-Weekly
3094,Adult,29,Female,Socks,Clothing,4410,Faisalabad,L,Red,Summer,4.8,No,Store Pickup,No,No,17,Cash,Every 3 Months
3095,Young Adult,22,Female,Sandals,Footwear,4130,Rawalpindi,M,Gray,Summer,2.7,No,Store Pickup,No,No,9,Cash,Weekly
3096,Senior,62,Female,Hat,Accessories,3710,Gilgit,S,Beige,Fall,3.4,No,Standard,No,No,13,Venmo,Fortnightly
3097,Senior,69,Female,Shirt,Clothing,4410,Lahore,L,White,Winter,3.5,No,Next Day Air,No,No,20,Bank Transfer,Monthly
3098,Middl- Aged,48,Female,Shoes,Footwear,2310,Multan,M,Silver,Fall,3.7,No,Free Shipping,No,No,39,Bank Transfer,Quarterly
3099,Senior,66,Female,Pants,Clothing,4480,Sialkot,L,Cyan,Summer,3.3,No,Next Day Air,No,No,50,Bank Transfer,Quarterly
3100,Middl- Aged,42,Female,Shirt,Clothing,6860,Multan,S,Maroon,Fall,2.9,No,Free Shipping,No,No,21,Bank Transfer,Bi-Weekly
3101,Middl- Aged,50,Female,Hat,Accessories,5950,Lahore,L,Purple,Winter,3.9,No,Express,No,No,3,Bank Transfer,Weekly
3102,Adult,32,Female,Jewelry,Accessories,5740,Lahore,S,Brown,Summer,2.7,No,Express,No,No,9,PayPal,Fortnightly
3103,Middl- Aged,51,Female,Jacket,Outerwear,5950,Multan,M,Green,Summer,4.3,No,Standard,No,No,29,Cash,Bi-Weekly
3104,Adult,27,Female,Shirt,Clothing,2590,Karachi,S,Peach,Winter,3,No,2-Day Shipping,No,No,42,Bank Transfer,Weekly
3105,Middl- Aged,43,Female,Pants,Clothing,3920,Rawalpindi,S,Turquoise,Summer,5,No,2-Day Shipping,No,No,41,Debit Card,Fortnightly
3106,Middl- Aged,48,Female,Skirt,Clothing,2310,Islamabad,M,Olive,Fall,2.7,No,Express,No,No,17,Debit Card,Monthly
3107,Senior,62,Female,Sandals,Footwear,3990,Multan,M,Yellow,Winter,4.7,No,Next Day Air,No,No,20,PayPal,Annually
3108,Senior,65,Female,Blouse,Clothing,2170,Gujrat,L,Gray,Winter,4.6,No,Standard,No,No,18,Credit Card,Bi-Weekly
3109,Middl- Aged,50,Female,Socks,Clothing,4830,Islamabad,M,Purple,Fall,3.2,No,2-Day Shipping,No,No,7,PayPal,Monthly
3110,Senior,60,Female,Jacket,Outerwear,6440,Karachi,M,Gray,Winter,4.3,No,Free Shipping,No,No,47,Bank Transfer,Fortnightly
3111,Young Adult,19,Female,Handbag,Accessories,3220,Murree,L,Lavender,Fall,4.6,No,Next Day Air,No,No,2,Bank Transfer,Bi-Weekly
3112,Young Adult,21,Female,Belt,Accessories,5670,Lahore,XL,Indigo,Spring,4.9,No,Free Shipping,No,No,25,Debit Card,Quarterly
3113,Young Adult,19,Female,Blouse,Clothing,6790,Murree,S,Green,Fall,3.8,No,Express,No,No,26,Venmo,Annually
3114,Middl- Aged,46,Female,Shirt,Clothing,6510,Karachi,L,Green,Summer,2.6,No,Express,No,No,2,Debit Card,Weekly
3115,Young Adult,21,Female,Handbag,Accessories,3920,Hyderabad,M,Olive,Spring,4.7,No,Store Pickup,No,No,45,Venmo,Bi-Weekly
3116,Adult,26,Female,Scarf,Accessories,3710,Multan,M,Charcoal,Fall,4.1,No,Free Shipping,No,No,9,Bank Transfer,Bi-Weekly
3117,Middl- Aged,50,Female,Coat,Outerwear,4620,Mianwali,L,Gray,Spring,3.7,No,Store Pickup,No,No,1,Venmo,Weekly
3118,Middl- Aged,43,Female,Hoodie,Clothing,3500,Gujranwala,M,Olive,Fall,3,No,Free Shipping,No,No,4,PayPal,Bi-Weekly
3119,Senior,61,Female,Shorts,Clothing,6790,Rawalpindi,L,Blue,Summer,4.7,No,Standard,No,No,31,Debit Card,Quarterly
3120,Senior,63,Female,Sandals,Footwear,5530,Faisalabad,XL,Silver,Winter,4.7,No,2-Day Shipping,No,No,21,Credit Card,Every 3 Months
3121,Middl- Aged,46,Female,Shirt,Clothing,5320,Faisalabad,M,Magenta,Fall,4,No,Store Pickup,No,No,32,Debit Card,Fortnightly
3122,Senior,63,Female,Hoodie,Clothing,2660,Faisalabad,L,Black,Fall,2.6,No,Standard,No,No,16,Venmo,Weekly
3123,Young Adult,23,Female,Socks,Clothing,3150,Rawalpindi,M,Pink,Fall,3,No,Express,No,No,34,Credit Card,Fortnightly
3124,Middl- Aged,57,Female,Handbag,Accessories,5390,Rawalpindi,XL,Red,Fall,3.3,No,Next Day Air,No,No,40,Venmo,Bi-Weekly
3125,Middl- Aged,57,Female,Jewelry,Accessories,3570,Lahore,M,Peach,Summer,3.4,No,Standard,No,No,4,Cash,Every 3 Months
3126,Adult,33,Female,Coat,Outerwear,1820,Islamabad,L,Lavender,Spring,4,No,Standard,No,No,3,Cash,Quarterly
3127,Middl- Aged,57,Female,Sunglasses,Accessories,5320,AJK,L,Lavender,Winter,2.6,No,Store Pickup,No,No,28,Bank Transfer,Bi-Weekly
3128,Middl- Aged,55,Female,Gloves,Accessories,6580,Faisalabad,M,Beige,Winter,3.4,No,Free Shipping,No,No,43,Credit Card,Every 3 Months
3129,Senior,65,Female,Jacket,Outerwear,2240,Hyderabad,S,Indigo,Fall,4.4,No,Standard,No,No,20,Cash,Annually
3130,Senior,60,Female,Sandals,Footwear,1400,Islamabad,S,Cyan,Summer,4.7,No,Express,No,No,40,Venmo,Every 3 Months
3131,Middl- Aged,52,Female,Pants,Clothing,1400,Lahore,M,Yellow,Summer,4.5,No,Store Pickup,No,No,34,Venmo,Every 3 Months
3132,Adult,34,Female,Jacket,Outerwear,4130,Karachi,M,Peach,Fall,2.9,No,Store Pickup,No,No,11,Bank Transfer,Every 3 Months
3133,Adult,33,Female,Sweater,Clothing,6790,Multan,M,Yellow,Summer,4.2,No,Express,No,No,26,Cash,Quarterly
3134,Middl- Aged,58,Female,T-shirt,Clothing,4760,Hyderabad,M,Orange,Spring,4.1,No,Next Day Air,No,No,29,Cash,Bi-Weekly
3135,Middl- Aged,35,Female,Boots,Footwear,4620,Faisalabad,L,Gray,Spring,4.4,No,Store Pickup,No,No,47,Bank Transfer,Weekly
3136,Senior,68,Female,Shoes,Footwear,5950,Karachi,L,Yellow,Spring,4.7,No,Free Shipping,No,No,48,Venmo,Fortnightly
3137,Middl- Aged,58,Female,Skirt,Clothing,2240,Gilgit,M,Gray,Fall,3.1,No,Next Day Air,No,No,29,Cash,Bi-Weekly
3138,Adult,34,Female,Coat,Outerwear,3080,Faisalabad,M,Turquoise,Spring,2.7,No,2-Day Shipping,No,No,14,Bank Transfer,Monthly
3139,Middl- Aged,47,Female,Blouse,Clothing,6650,Faisalabad,L,Gray,Fall,4.6,No,Next Day Air,No,No,40,Cash,Every 3 Months
3140,Middl- Aged,35,Female,Sunglasses,Accessories,5950,Rawalpindi,M,Olive,Winter,4.4,No,Next Day Air,No,No,4,Venmo,Weekly
3141,Adult,34,Female,Gloves,Accessories,3080,Islamabad,XL,Peach,Summer,4.6,No,Free Shipping,No,No,37,Bank Transfer,Weekly
3142,Middl- Aged,36,Female,Sunglasses,Accessories,2100,Kharian,S,Peach,Winter,4.9,No,Express,No,No,47,Credit Card,Bi-Weekly
3143,Young Adult,23,Female,Sneakers,Footwear,1470,Lahore,L,Magenta,Winter,4,No,2-Day Shipping,No,No,1,Venmo,Quarterly
3144,Senior,68,Female,Hoodie,Clothing,1540,Islamabad,M,Purple,Summer,2.9,No,Store Pickup,No,No,26,Cash,Quarterly
3145,Young Adult,23,Female,Boots,Footwear,4900,AJK,L,Beige,Spring,2.6,No,Free Shipping,No,No,12,Debit Card,Quarterly
3146,Middl- Aged,57,Female,Handbag,Accessories,2030,Murree,XL,Purple,Spring,4.6,No,Standard,No,No,16,PayPal,Fortnightly
3147,Young Adult,21,Female,Shirt,Clothing,5810,Rawalpindi,S,Yellow,Winter,4.9,No,Free Shipping,No,No,19,PayPal,Annually
3148,Middl- Aged,45,Female,Sweater,Clothing,6930,Karachi,M,Pink,Winter,4.3,No,Express,No,No,21,Credit Card,Weekly
3149,Middl- Aged,37,Female,Shorts,Clothing,2450,Lahore,L,Purple,Fall,4.3,No,Free Shipping,No,No,15,Venmo,Weekly
3150,Young Adult,18,Female,Belt,Accessories,2800,Peshawar,M,Lavender,Winter,4.6,No,Free Shipping,No,No,9,Venmo,Annually
3151,Middl- Aged,55,Female,Blouse,Clothing,1750,Rawalpindi,M,Peach,Spring,2.6,No,Express,No,No,7,Bank Transfer,Bi-Weekly
3152,Middl- Aged,52,Female,T-shirt,Clothing,4480,Sialkot,L,Orange,Fall,3.1,No,2-Day Shipping,No,No,47,Bank Transfer,Quarterly
3153,Middl- Aged,49,Female,Belt,Accessories,6300,Peshawar,M,Red,Fall,3.1,No,Store Pickup,No,No,17,PayPal,Monthly
3154,Middl- Aged,56,Female,Socks,Clothing,6160,Multan,L,Red,Fall,3.1,No,Next Day Air,No,No,46,Venmo,Fortnightly
3155,Adult,27,Female,Belt,Accessories,3850,Lahore,M,Gold,Winter,4.4,No,Standard,No,No,32,Cash,Quarterly
3156,Young Adult,22,Female,Handbag,Accessories,6300,Mianwali,M,Brown,Fall,4.3,No,Free Shipping,No,No,34,Cash,Annually
3157,Young Adult,18,Female,Shirt,Clothing,3500,Mianwali,M,Black,Winter,3.1,No,2-Day Shipping,No,No,18,Cash,Monthly
3158,Young Adult,21,Female,Belt,Accessories,2380,AJK,L,Red,Fall,3.1,No,Store Pickup,No,No,5,Debit Card,Fortnightly
3159,Adult,30,Female,Jewelry,Accessories,5390,Kharian,M,Gray,Winter,4.9,No,2-Day Shipping,No,No,44,Credit Card,Monthly
3160,Senior,62,Female,Hat,Accessories,6230,Faisalabad,L,Pink,Winter,2.9,No,Store Pickup,No,No,4,Bank Transfer,Quarterly
3161,Adult,28,Female,Backpack,Accessories,6090,Karachi,XL,Turquoise,Fall,3.8,No,Next Day Air,No,No,37,Cash,Fortnightly
3162,Senior,66,Female,Dress,Clothing,5390,Muzafarabad,S,Charcoal,Winter,4.2,No,2-Day Shipping,No,No,43,Cash,Monthly
3163,Senior,66,Female,Shoes,Footwear,5950,Lahore,L,Blue,Winter,3.9,No,Standard,No,No,28,Bank Transfer,Quarterly
3164,Middl- Aged,49,Female,Pants,Clothing,4620,Karachi,XL,Turquoise,Summer,2.8,No,Express,No,No,36,Cash,Monthly
3165,Middl- Aged,40,Female,Dress,Clothing,2240,Islamabad,L,Silver,Winter,2.6,No,Standard,No,No,16,Credit Card,Annually
3166,Middl- Aged,49,Female,Jacket,Outerwear,6440,Gujrat,M,Lavender,Spring,3,No,Store Pickup,No,No,38,Bank Transfer,Every 3 Months
3167,Young Adult,19,Female,Shirt,Clothing,5600,Rawalpindi,M,Gold,Winter,2.7,No,Next Day Air,No,No,37,Bank Transfer,Fortnightly
3168,Young Adult,24,Female,Dress,Clothing,5460,Islamabad,M,Blue,Fall,2.8,No,2-Day Shipping,No,No,9,Cash,Bi-Weekly
3169,Adult,31,Female,Jeans,Clothing,1680,Mianwali,M,Orange,Spring,2.9,No,2-Day Shipping,No,No,14,PayPal,Fortnightly
3170,Middl- Aged,35,Female,T-shirt,Clothing,4130,Rawalpindi,M,White,Fall,3.8,No,Free Shipping,No,No,3,Venmo,Weekly
3171,Senior,65,Female,Sunglasses,Accessories,2870,Rawalpindi,XL,Charcoal,Spring,4.4,No,Express,No,No,10,Credit Card,Fortnightly
3172,Senior,68,Female,Jewelry,Accessories,1820,Islamabad,M,Maroon,Spring,3.1,No,Express,No,No,26,Bank Transfer,Bi-Weekly
3173,Middl- Aged,57,Female,Socks,Clothing,3640,Mirpur,M,Olive,Fall,3.7,No,Standard,No,No,30,Debit Card,Bi-Weekly
3174,Senior,69,Female,Skirt,Clothing,3220,Sargodha,L,Teal,Summer,4.9,No,Next Day Air,No,No,32,PayPal,Fortnightly
3175,Middl- Aged,45,Female,Pants,Clothing,3640,Sialkot,L,Orange,Winter,3.8,No,Store Pickup,No,No,35,PayPal,Monthly
3176,Middl- Aged,35,Female,Socks,Clothing,2940,Lahore,M,Maroon,Fall,3.4,No,Store Pickup,No,No,26,Debit Card,Every 3 Months
3177,Middl- Aged,36,Female,Sandals,Footwear,2590,Hyderabad,XL,Turquoise,Spring,4.6,No,2-Day Shipping,No,No,39,Credit Card,Monthly
3178,Middl- Aged,55,Female,Belt,Accessories,3640,Mirpur,L,Beige,Fall,3.2,No,Standard,No,No,31,Credit Card,Monthly
3179,Senior,66,Female,Sandals,Footwear,2380,Sargodha,L,Beige,Spring,2.7,No,Free Shipping,No,No,28,Credit Card,Annually
3180,Middl- Aged,57,Female,Shorts,Clothing,6160,Lahore,M,Olive,Spring,4.3,No,Free Shipping,No,No,12,Debit Card,Bi-Weekly
3181,Young Adult,18,Female,Handbag,Accessories,6160,Mianwali,L,Turquoise,Fall,3.8,No,Standard,No,No,46,PayPal,Weekly
3182,Adult,31,Female,Jacket,Outerwear,3570,Mianwali,M,Charcoal,Summer,4.4,No,Free Shipping,No,No,27,PayPal,Every 3 Months
3183,Middl- Aged,50,Female,Sunglasses,Accessories,6790,Rawalpindi,L,Green,Fall,3.6,No,Free Shipping,No,No,4,Credit Card,Annually
3184,Middl- Aged,50,Female,Sneakers,Footwear,3920,Kharian,M,Green,Winter,3.5,No,Standard,No,No,14,Cash,Every 3 Months
3185,Senior,61,Female,Sweater,Clothing,3710,Gujrat,L,Green,Spring,4.2,No,2-Day Shipping,No,No,30,Venmo,Quarterly
3186,Middl- Aged,52,Female,Skirt,Clothing,4970,Islamabad,L,Gold,Fall,4.7,No,Express,No,No,6,PayPal,Annually
3187,Middl- Aged,38,Female,Jewelry,Accessories,6510,Rawalpindi,S,Cyan,Winter,4.8,No,Store Pickup,No,No,43,Venmo,Annually
3188,Senior,67,Female,Blouse,Clothing,5040,Murree,L,Indigo,Winter,3.2,No,Free Shipping,No,No,28,Debit Card,Weekly
3189,Middl- Aged,42,Female,Blouse,Clothing,4130,Lahore,M,Lavender,Winter,3.5,No,Standard,No,No,39,Bank Transfer,Monthly
3190,Adult,25,Female,Boots,Footwear,6090,Lahore,M,Beige,Summer,4.2,No,Store Pickup,No,No,30,PayPal,Bi-Weekly
3191,Middl- Aged,41,Female,Jeans,Clothing,5460,Lahore,S,Purple,Fall,3.4,No,Free Shipping,No,No,5,Credit Card,Fortnightly
3192,Senior,62,Female,Hoodie,Clothing,4760,Kharian,XL,Maroon,Winter,4.7,No,Store Pickup,No,No,42,Credit Card,Every 3 Months
3193,Young Adult,19,Female,Sweater,Clothing,5320,Rawalpindi,S,Maroon,Fall,3,No,Free Shipping,No,No,20,Cash,Fortnightly
3194,Senior,63,Female,Gloves,Accessories,6930,Rawalpindi,L,Teal,Winter,4,No,Express,No,No,35,Credit Card,Fortnightly
3195,Middl- Aged,43,Female,Sneakers,Footwear,3640,Islamabad,L,Gold,Summer,4.6,No,Standard,No,No,10,Credit Card,Bi-Weekly
3196,Senior,68,Female,Sunglasses,Accessories,4060,Mirpur,S,Red,Spring,4.9,No,Next Day Air,No,No,36,Credit Card,Quarterly
3197,Young Adult,24,Female,Belt,Accessories,4130,Lahore,L,Maroon,Winter,2.8,No,Express,No,No,21,Debit Card,Fortnightly
3198,Adult,27,Female,Sweater,Clothing,4970,AJK,M,Teal,Spring,3.2,No,Free Shipping,No,No,29,Credit Card,Every 3 Months
3199,Senior,61,Female,Gloves,Accessories,6580,Faisalabad,L,Peach,Winter,2.8,No,Free Shipping,No,No,39,Debit Card,Weekly
3200,Senior,59,Female,Handbag,Accessories,2800,AJK,XL,Pink,Winter,4.2,No,Express,No,No,16,PayPal,Monthly
3201,Senior,67,Female,Socks,Clothing,1680,Mirpur,L,Black,Spring,4.8,No,Free Shipping,No,No,32,Credit Card,Monthly
3202,Middl- Aged,46,Female,Pants,Clothing,2660,Lahore,S,Indigo,Fall,2.8,No,2-Day Shipping,No,No,34,Cash,Monthly
3203,Senior,65,Female,Scarf,Accessories,2590,Lahore,L,Green,Fall,4.5,No,Standard,No,No,38,Venmo,Annually
3204,Senior,63,Female,Coat,Outerwear,2030,Gilgit,L,Teal,Spring,4.1,No,Express,No,No,14,Venmo,Annually
3205,Middl- Aged,57,Female,Jacket,Outerwear,6440,Sialkot,XL,Lavender,Fall,4.3,No,Free Shipping,No,No,23,Debit Card,Bi-Weekly
3206,Middl- Aged,40,Female,Hoodie,Clothing,1680,Lahore,XL,Magenta,Fall,4.4,No,2-Day Shipping,No,No,50,Bank Transfer,Every 3 Months
3207,Middl- Aged,36,Female,Boots,Footwear,3640,Lahore,M,Brown,Winter,3,No,Free Shipping,No,No,49,PayPal,Monthly
3208,Senior,67,Female,Socks,Clothing,2030,Islamabad,XL,Beige,Summer,2.7,No,Next Day Air,No,No,14,PayPal,Annually
3209,Senior,61,Female,Jewelry,Accessories,2100,Karachi,L,Indigo,Winter,3.3,No,2-Day Shipping,No,No,42,PayPal,Weekly
3210,Senior,64,Female,Shoes,Footwear,2170,Hyderabad,L,Peach,Fall,4.3,No,Standard,No,No,39,Debit Card,Annually
3211,Adult,30,Female,Socks,Clothing,4690,Quetta,M,Magenta,Summer,2.9,No,Express,No,No,43,Venmo,Bi-Weekly
3212,Middl- Aged,53,Female,Pants,Clothing,4550,Rawalpindi,L,Turquoise,Winter,4.9,No,Standard,No,No,12,Cash,Monthly
3213,Adult,27,Female,Sneakers,Footwear,1540,Islamabad,M,Indigo,Winter,3.6,No,2-Day Shipping,No,No,21,Debit Card,Weekly
3214,Adult,27,Female,Sunglasses,Accessories,3920,Murree,M,Brown,Winter,3.3,No,Standard,No,No,33,Credit Card,Monthly
3215,Middl- Aged,53,Female,Skirt,Clothing,5460,Sargodha,M,Yellow,Spring,3.1,No,Free Shipping,No,No,6,Debit Card,Annually
3216,Adult,34,Female,Coat,Outerwear,6300,Rawalpindi,M,Magenta,Summer,2.7,No,Free Shipping,No,No,10,PayPal,Every 3 Months
3217,Middl- Aged,39,Female,Hoodie,Clothing,5950,Karachi,S,Olive,Winter,3.4,No,Next Day Air,No,No,18,Cash,Weekly
3218,Middl- Aged,44,Female,Sunglasses,Accessories,4060,Islamabad,M,Silver,Fall,3.4,No,Express,No,No,46,Venmo,Weekly
3219,Middl- Aged,37,Female,Skirt,Clothing,2380,Gujranwala,M,Teal,Fall,3.9,No,Express,No,No,49,PayPal,Monthly
3220,Middl- Aged,57,Female,Coat,Outerwear,2800,Lahore,L,White,Summer,3.5,No,2-Day Shipping,No,No,39,Credit Card,Weekly
3221,Middl- Aged,38,Female,Handbag,Accessories,2030,Karachi,M,Blue,Fall,4.1,No,Free Shipping,No,No,16,Cash,Monthly
3222,Young Adult,21,Female,T-shirt,Clothing,5320,Peshawar,M,Yellow,Winter,3.2,No,Standard,No,No,28,Cash,Annually
3223,Middl- Aged,45,Female,Sunglasses,Accessories,5880,Murree,S,Maroon,Fall,4.6,No,Store Pickup,No,No,22,PayPal,Quarterly
3224,Senior,68,Female,Shirt,Clothing,4550,Mianwali,S,Gray,Spring,3.9,No,Standard,No,No,36,Venmo,Bi-Weekly
3225,Middl- Aged,37,Female,Hoodie,Clothing,5600,Multan,L,Indigo,Winter,2.7,No,Free Shipping,No,No,18,PayPal,Monthly
3226,Middl- Aged,53,Female,Blouse,Clothing,6860,Peshawar,M,Pink,Fall,3,No,Store Pickup,No,No,31,Credit Card,Weekly
3227,Middl- Aged,57,Female,Sneakers,Footwear,4970,Gilgit,XL,Beige,Spring,3.3,No,Next Day Air,No,No,38,Bank Transfer,Fortnightly
3228,Adult,28,Female,Scarf,Accessories,4830,Islamabad,XL,White,Fall,2.7,No,Free Shipping,No,No,42,Debit Card,Quarterly
3229,Middl- Aged,37,Female,Jewelry,Accessories,6650,Lahore,M,Yellow,Spring,4.6,No,2-Day Shipping,No,No,27,PayPal,Annually
3230,Middl- Aged,54,Female,Pants,Clothing,4690,Lahore,M,Teal,Fall,2.7,No,Express,No,No,24,Cash,Monthly
3231,Middl- Aged,49,Female,Sneakers,Footwear,3430,Lahore,M,Olive,Summer,2.5,No,Next Day Air,No,No,38,Debit Card,Annually
3232,Senior,62,Female,Shoes,Footwear,6790,Quetta,M,Maroon,Winter,4.4,No,Free Shipping,No,No,9,Credit Card,Annually
3233,Middl- Aged,45,Female,T-shirt,Clothing,2380,Muzafarabad,M,White,Spring,4,No,Next Day Air,No,No,19,Bank Transfer,Monthly
3234,Middl- Aged,45,Female,Belt,Accessories,5180,Karachi,M,Lavender,Fall,3.8,No,Express,No,No,11,Debit Card,Bi-Weekly
3235,Middl- Aged,49,Female,Jewelry,Accessories,6720,Sargodha,M,Black,Winter,2.5,No,2-Day Shipping,No,No,16,Debit Card,Quarterly
3236,Adult,27,Female,Belt,Accessories,4760,Lahore,M,Green,Summer,4,No,Free Shipping,No,No,18,Venmo,Monthly
3237,Senior,63,Female,Belt,Accessories,5880,Karachi,L,Olive,Fall,4.1,No,Next Day Air,No,No,8,Cash,Monthly
3238,Senior,61,Female,T-shirt,Clothing,3990,Lahore,M,Gray,Summer,2.8,No,Express,No,No,4,Cash,Weekly
3239,Adult,25,Female,Sneakers,Footwear,5880,Islamabad,XL,Teal,Fall,3.4,No,2-Day Shipping,No,No,37,Cash,Quarterly
3240,Adult,33,Female,Sunglasses,Accessories,2240,Lahore,M,Charcoal,Fall,2.7,No,2-Day Shipping,No,No,30,Cash,Monthly
3241,Middl- Aged,56,Female,Sandals,Footwear,2590,Lahore,M,Violet,Fall,3.8,No,2-Day Shipping,No,No,37,Bank Transfer,Monthly
3242,Middl- Aged,50,Female,Handbag,Accessories,4060,Lahore,M,Lavender,Summer,4.4,No,Store Pickup,No,No,30,PayPal,Quarterly
3243,Middl- Aged,45,Female,Socks,Clothing,5180,Islamabad,S,Beige,Fall,2.8,No,Express,No,No,17,Venmo,Weekly
3244,Middl- Aged,45,Female,Hoodie,Clothing,6930,Lahore,L,Black,Summer,5,No,Store Pickup,No,No,11,Bank Transfer,Every 3 Months
3245,Senior,65,Female,Sweater,Clothing,5670,Hyderabad,M,Black,Fall,4.7,No,Express,No,No,42,Credit Card,Annually
3246,Senior,63,Female,Pants,Clothing,5320,Lahore,M,Purple,Fall,3.2,No,Next Day Air,No,No,20,Cash,Weekly
3247,Senior,70,Female,Sneakers,Footwear,6860,Multan,M,Magenta,Summer,2.9,No,Store Pickup,No,No,37,Cash,Monthly
3248,Middl- Aged,53,Female,Gloves,Accessories,6370,Hyderabad,M,Teal,Summer,3.7,No,Express,No,No,12,PayPal,Fortnightly
3249,Young Adult,22,Female,T-shirt,Clothing,5530,Faisalabad,S,Teal,Summer,4.2,No,Free Shipping,No,No,41,Bank Transfer,Quarterly
3250,Adult,26,Female,Backpack,Accessories,5810,Rawalpindi,M,Pink,Summer,3.4,No,Express,No,No,32,Credit Card,Quarterly
3251,Young Adult,23,Female,Coat,Outerwear,6300,Gilgit,M,Teal,Spring,2.9,No,2-Day Shipping,No,No,15,Venmo,Weekly
3252,Adult,25,Female,Coat,Outerwear,1400,Quetta,M,Gold,Winter,3.7,No,Standard,No,No,39,Venmo,Quarterly
3253,Senior,69,Female,Sandals,Footwear,1470,Mianwali,L,Brown,Spring,2.7,No,Store Pickup,No,No,48,Credit Card,Fortnightly
3254,Middl- Aged,36,Female,Backpack,Accessories,4200,Karachi,M,Brown,Fall,3.2,No,2-Day Shipping,No,No,8,Venmo,Fortnightly
3255,Young Adult,21,Female,Sweater,Clothing,2170,Karachi,S,Magenta,Winter,4.9,No,Store Pickup,No,No,11,Bank Transfer,Every 3 Months
3256,Middl- Aged,57,Female,Shorts,Clothing,2800,Gilgit,M,Black,Fall,2.8,No,Next Day Air,No,No,36,Bank Transfer,Monthly
3257,Senior,60,Female,Sunglasses,Accessories,1820,Lahore,L,Teal,Winter,4.7,No,Free Shipping,No,No,50,Venmo,Every 3 Months
3258,Middl- Aged,44,Female,Shirt,Clothing,6860,Gilgit,M,Brown,Fall,3.3,No,Express,No,No,39,Venmo,Every 3 Months
3259,Adult,31,Female,Shoes,Footwear,3570,Gilgit,M,Magenta,Spring,4.3,No,Express,No,No,11,Credit Card,Bi-Weekly
3260,Middl- Aged,57,Female,Hat,Accessories,6650,Sialkot,XL,Indigo,Fall,3.7,No,2-Day Shipping,No,No,5,Debit Card,Every 3 Months
3261,Middl- Aged,39,Female,Scarf,Accessories,2520,Lahore,M,Violet,Summer,4.5,No,2-Day Shipping,No,No,7,Credit Card,Annually
3262,Middl- Aged,48,Female,Belt,Accessories,3640,Rawalpindi,L,Cyan,Winter,3.4,No,Store Pickup,No,No,50,Debit Card,Weekly
